10_20,"[[[-8, -6, 2, 6], [-6, -3, 0, 4], [2, 0, -1, -2], [6, 4, -2, -7]], [[-8, 6, -6, 2], [6, -7, 4, -2], [-6, 4, -3, 0], [2, -2, 0, -1]], [[-8, 2, 6, -6], [2, -1, -2, 0], [6, -2, -7, 4], [-6, 0, 4, -3]]]"
10_22,"[[[-14, 2, 10, -6], [2, -2, -2, 2], [10, -2, -10, 6], [-6, 2, 6, -6]], [[-14, -6, 2, 10], [-6, -6, 2, 6], [2, 2, -2, -2], [10, 6, -2, -10]], [[-14, 10, -6, 2], [10, -10, 6, -2], [-6, 6, -6, 2], [2, -2, 2, -2]]]"
10_29,"[[[18, 6, -2, -14], [6, 8, -4, -8], [-2, -4, 2, 2], [-14, -8, 2, 12]], [[18, -14, 6, -2], [-14, 12, -8, 2], [6, -8, 8, -4], [-2, 2, -4, 2]], [[18, -2, -14, 6], [-2, 2, 2, -4], [-14, 2, 12, -8], [6, -4, -8, 8]]]"
10_35,"[[[12, 6, -2, -10], [6, 5, -2, -6], [-2, -2, 1, 2], [-10, -6, 2, 9]], [[12, -10, 6, -2], [-10, 9, -6, 2], [6, -6, 5, -2], [-2, 2, -2, 1]], [[12, -2, -10, 6], [-2, 1, 2, -2], [-10, 2, 9, -6], [6, -2, -6, 5]]]"
10_48,"[[[-4, 2, 2, -2], [2, -1, 0, 0], [2, 0, -3, 2], [-2, 0, 2, -1]], [[-4, -2, 2, 2], [-2, -1, 0, 2], [2, 0, -1, 0], [2, 2, 0, -3]], [[-4, 2, -2, 2], [2, -3, 2, 0], [-2, 2, -1, 0], [2, 0, 0, -1]]]"
10_65,"[[[-2, -2, 2, 2], [-2, 0, 0, 2], [2, 0, 0, 0], [2, 2, 0, -2]], [[-2, 2, -2, 2], [2, -2, 2, 0], [-2, 2, 0, 0], [2, 0, 0, 0]], [[-2, 2, 2, -2], [2, 0, 0, 0], [2, 0, -2, 2], [-2, 0, 2, 0]]]"
10_67,"[[[0, -2, -2, 2], [-2, -1, 0, 0], [-2, 0, 1, -2], [2, 0, -2, -1]], [[0, 2, -2, -2], [2, -1, 0, -2], [-2, 0, -1, 0], [-2, -2, 0, 1]], [[0, -2, 2, -2], [-2, 1, -2, 0], [2, -2, -1, 0], [-2, 0, 0, -1]]]"
10_71,"[[[-4, 2, 2, -2], [2, -1, 0, 0], [2, 0, -3, 2], [-2, 0, 2, -1]], [[-4, -2, 2, 2], [-2, -1, 0, 2], [2, 0, -1, 0], [2, 2, 0, -3]], [[-4, 2, -2, 2], [2, -3, 2, 0], [-2, 2, -1, 0], [2, 0, 0, -1]]]"
10_74,"[[[0, 2, -2, -2], [2, -1, 0, -2], [-2, 0, -1, 0], [-2, -2, 0, 1]], [[0, -2, 2, -2], [-2, 1, -2, 0], [2, -2, -1, 0], [-2, 0, 0, -1]], [[0, -2, -2, 2], [-2, -1, 0, 0], [-2, 0, 1, -2], [2, 0, -2, -1]]]"
10_77,"[[[-2, 2, 2, -2], [2, 0, 0, 0], [2, 0, -2, 2], [-2, 0, 2, 0]], [[-2, -2, 2, 2], [-2, 0, 0, 2], [2, 0, 0, 0], [2, 2, 0, -2]], [[-2, 2, -2, 2], [2, -2, 2, 0], [-2, 2, 0, 0], [2, 0, 0, 0]]]"
10_82,"[[[18, -14, 6, -2], [-14, 12, -8, 2], [6, -8, 8, -4], [-2, 2, -4, 2]], [[18, -2, -14, 6], [-2, 2, 2, -4], [-14, 2, 12, -8], [6, -4, -8, 8]], [[18, 6, -2, -14], [6, 8, -4, -8], [-2, -4, 2, 2], [-14, -8, 2, 12]]]"
10_90,"[[[-14, 10, -10, 6], [10, -12, 8, -2], [-10, 8, -4, 0], [6, -2, 0, -2]], [[-14, 6, 10, -10], [6, -2, -2, 0], [10, -2, -12, 8], [-10, 0, 8, -4]], [[-14, -10, 6, 10], [-10, -4, 0, 8], [6, 0, -2, -2], [10, 8, -2, -12]]]"
10_95,"[[[-2, -2, 6, -2], [-2, 2, -2, 2], [6, -2, -2, 2], [-2, 2, 2, -2]], [[-2, -2, -2, 6], [-2, -2, 2, 2], [-2, 2, 2, -2], [6, 2, -2, -2]], [[-2, 6, -2, -2], [6, -2, 2, -2], [-2, 2, -2, 2], [-2, -2, 2, 2]]]"
10_104,"[[[52/41, 42/41, 142/41, -210/41], [42/41, 97/41, -84/41, -34/41], [142/41, -84/41, -79/41, 92/41], [-210/41, -34/41, 92/41, 47/41]], [[52/41, -210/41, 42/41, 142/41], [-210/41, 47/41, -34/41, 92/41], [42/41, -34/41, 97/41, -84/41], [142/41, 92/41, -84/41, -79/41]], [[52/41, 142/41, -210/41, 42/41], [142/41, -79/41, 92/41, -84/41], [-210/41, 92/41, 47/41, -34/41], [42/41, -84/41, -34/41, 97/41]]]"
10_105,"[[[-26/43, -190/43, 54/43, 106/43], [-190/43, 14/43, -42/43, 80/43], [54/43, -42/43, 40/43, -68/43], [106/43, 80/43, -68/43, -108/43]], [[-26/43, 106/43, -190/43, 54/43], [106/43, -108/43, 80/43, -68/43], [-190/43, 80/43, 14/43, -42/43], [54/43, -68/43, -42/43, 40/43]], [[-26/43, 54/43, 106/43, -190/43], [54/43, 40/43, -68/43, -42/43], [106/43, -68/43, -108/43, 80/43], [-190/43, -42/43, 80/43, 14/43]]]"
10_108,"[[[298/29, -30/29, -218/29, 70/29], [-30/29, 40/29, 20/29, -74/29], [-218/29, 20/29, 184/29, -124/29], [70/29, -74/29, -124/29, 134/29]], [[298/29, 70/29, -30/29, -218/29], [70/29, 134/29, -74/29, -124/29], [-30/29, -74/29, 40/29, 20/29], [-218/29, -124/29, 20/29, 184/29]], [[298/29, -218/29, 70/29, -30/29], [-218/29, 184/29, -124/29, 20/29], [70/29, -124/29, 134/29, -74/29], [-30/29, 20/29, -74/29, 40/29]]]"
10_111,"[[[14/13, -42/13, 82/13, -86/13], [-42/13, 48/13, -64/13, -2/13], [82/13, -64/13, -36/13, 20/13], [-86/13, -2/13, 20/13, -14/13]], [[14/13, -86/13, -42/13, 82/13], [-86/13, -14/13, -2/13, 20/13], [-42/13, -2/13, 48/13, -64/13], [82/13, 20/13, -64/13, -36/13]], [[14/13, 82/13, -86/13, -42/13], [82/13, -36/13, 20/13, -64/13], [-86/13, 20/13, -14/13, -2/13], [-42/13, -64/13, -2/13, 48/13]]]"
10_120,"[[[0, 4, -4, -4], [4, -2, 0, -4], [-4, 0, -2, 0], [-4, -4, 0, 2]], [[0, -4, 4, -4], [-4, 2, -4, 0], [4, -4, -2, 0], [-4, 0, 0, -2]], [[0, -4, -4, 4], [-4, -2, 0, 0], [-4, 0, 2, -4], [4, 0, -4, -2]]]"
10_122,"[[[-4, 2, -2, 2], [2, -3, 2, 0], [-2, 2, -1, 0], [2, 0, 0, -1]], [[-4, 2, 2, -2], [2, -1, 0, 0], [2, 0, -3, 2], [-2, 0, 2, -1]], [[-4, -2, 2, 2], [-2, -1, 0, 2], [2, 0, -1, 0], [2, 2, 0, -3]]]"
10_138,"[[[18, 10, -2, -18], [10, 8, -4, -10], [-2, -4, 0, 4], [-18, -10, 4, 14]], [[18, -18, 10, -2], [-18, 14, -10, 4], [10, -10, 8, -4], [-2, 4, -4, 0]], [[18, -2, -18, 10], [-2, 0, 4, -4], [-18, 4, 14, -10], [10, -4, -10, 8]]]"
10_141,"[[[-14, 2, 14, -10], [2, 0, -4, 2], [14, -4, -12, 8], [-10, 2, 8, -6]], [[-14, -10, 2, 14], [-10, -6, 2, 8], [2, 2, 0, -4], [14, 8, -4, -12]], [[-14, 14, -10, 2], [14, -12, 8, -4], [-10, 8, -6, 2], [2, -4, 2, 0]]]"
10_156,"[[[-34/13, 38/13, -54/13, 46/13], [38/13, -44/13, 42/13, -4/13], [-54/13, 42/13, 6/13, -8/13], [46/13, -4/13, -8/13, 2/13]], [[-34/13, 46/13, 38/13, -54/13], [46/13, 2/13, -4/13, -8/13], [38/13, -4/13, -44/13, 42/13], [-54/13, -8/13, 42/13, 6/13]], [[-34/13, -54/13, 46/13, 38/13], [-54/13, 6/13, -8/13, 42/13], [46/13, -8/13, 2/13, -4/13], [38/13, 42/13, -4/13, -44/13]]]"
10_157,"[[[-26/7, 30/7, 30/7, -26/7], [30/7, 2/7, 2/7, 2/7], [30/7, 2/7, -26/7, 30/7], [-26/7, 2/7, 30/7, 2/7]], [[-26/7, -26/7, 30/7, 30/7], [-26/7, 2/7, 2/7, 30/7], [30/7, 2/7, 2/7, 2/7], [30/7, 30/7, 2/7, -26/7]], [[-26/7, 30/7, -26/7, 30/7], [30/7, -26/7, 30/7, 2/7], [-26/7, 30/7, 2/7, 2/7], [30/7, 2/7, 2/7, 2/7]], [[-26/7, 30/7, -26/7, 30/7], [30/7, -26/7, 30/7, 2/7], [-26/7, 30/7, 2/7, 2/7], [30/7, 2/7, 2/7, 2/7]], [[-26/7, 30/7, 30/7, -26/7], [30/7, 2/7, 2/7, 2/7], [30/7, 2/7, -26/7, 30/7], [-26/7, 2/7, 30/7, 2/7]], [[-26/7, 30/7, -26/7, 30/7], [30/7, -26/7, 30/7, 2/7], [-26/7, 30/7, 2/7, 2/7], [30/7, 2/7, 2/7, 2/7]], [[-26/7, 30/7, 2/7, 2/7], [30/7, -12/7, 16/7, 2/7], [2/7, 16/7, -12/7, 16/7], [2/7, 2/7, 16/7, 2/7]], [[-26/7, 2/7, 2/7, 30/7], [2/7, -12/7, 16/7, 16/7], [2/7, 16/7, 2/7, 2/7], [30/7, 16/7, 2/7, -12/7]], [[-26/7, 2/7, 2/7, 30/7], [2/7, -12/7, 16/7, 16/7], [2/7, 16/7, 2/7, 2/7], [30/7, 16/7, 2/7, -12/7]], [[-26/7, 30/7, 2/7, 2/7], [30/7, -12/7, 16/7, 2/7], [2/7, 16/7, -12/7, 16/7], [2/7, 2/7, 16/7, 2/7]], [[-26/7, 30/7, 30/7, -26/7], [30/7, 2/7, 2/7, 2/7], [30/7, 2/7, -26/7, 30/7], [-26/7, 2/7, 30/7, 2/7]], [[-26/7, 30/7, 2/7, 2/7], [30/7, -12/7, 16/7, 2/7], [2/7, 16/7, -12/7, 16/7], [2/7, 2/7, 16/7, 2/7]], [[-26/7, -26/7, 30/7, 30/7], [-26/7, 2/7, 2/7, 30/7], [30/7, 2/7, 2/7, 2/7], [30/7, 30/7, 2/7, -26/7]], [[-26/7, 30/7, 2/7, 2/7], [30/7, -12/7, 16/7, 2/7], [2/7, 16/7, -12/7, 16/7], [2/7, 2/7, 16/7, 2/7]], [[-26/7, 30/7, 30/7, -26/7], [30/7, 2/7, 2/7, 2/7], [30/7, 2/7, -26/7, 30/7], [-26/7, 2/7, 30/7, 2/7]], [[-26/7, 2/7, 30/7, 2/7], [2/7, 2/7, 2/7, 16/7], [30/7, 2/7, -12/7, 16/7], [2/7, 16/7, 16/7, -12/7]], [[-26/7, 2/7, 30/7, 2/7], [2/7, 2/7, 2/7, 16/7], [30/7, 2/7, -12/7, 16/7], [2/7, 16/7, 16/7, -12/7]], [[-26/7, -26/7, 30/7, 30/7], [-26/7, 2/7, 2/7, 30/7], [30/7, 2/7, 2/7, 2/7], [30/7, 30/7, 2/7, -26/7]], [[-26/7, 2/7, 30/7, 2/7], [2/7, 2/7, 2/7, 16/7], [30/7, 2/7, -12/7, 16/7], [2/7, 16/7, 16/7, -12/7]], [[-26/7, 2/7, 2/7, 30/7], [2/7, -12/7, 16/7, 16/7], [2/7, 16/7, 2/7, 2/7], [30/7, 16/7, 2/7, -12/7]], [[-26/7, 30/7, -26/7, 30/7], [30/7, -26/7, 30/7, 2/7], [-26/7, 30/7, 2/7, 2/7], [30/7, 2/7, 2/7, 2/7]], [[-26/7, 2/7, 2/7, 30/7], [2/7, -12/7, 16/7, 16/7], [2/7, 16/7, 2/7, 2/7], [30/7, 16/7, 2/7, -12/7]], [[-26/7, 2/7, 30/7, 2/7], [2/7, 2/7, 2/7, 16/7], [30/7, 2/7, -12/7, 16/7], [2/7, 16/7, 16/7, -12/7]], [[-26/7, -26/7, 30/7, 30/7], [-26/7, 2/7, 2/7, 30/7], [30/7, 2/7, 2/7, 2/7], [30/7, 30/7, 2/7, -26/7]]]"
10_160,"[[[-2/13, -34/13, -10/13, 6/13], [-34/13, -6/13, -14/13, -2/13], [-10/13, -14/13, 2/13, -22/13], [6/13, -2/13, -22/13, -18/13]], [[-2/13, 6/13, -34/13, -10/13], [6/13, -18/13, -2/13, -22/13], [-34/13, -2/13, -6/13, -14/13], [-10/13, -22/13, -14/13, 2/13]], [[-2/13, -10/13, 6/13, -34/13], [-10/13, 2/13, -22/13, -14/13], [6/13, -22/13, -18/13, -2/13], [-34/13, -14/13, -2/13, -6/13]]]"
10_162,"[[[-8/13, -2/13, 46/13, -14/13], [-2/13, 19/13, -8/13, 16/13], [46/13, -8/13, -11/13, 22/13], [-14/13, 16/13, 22/13, -5/13]], [[-8/13, -14/13, -2/13, 46/13], [-14/13, -5/13, 16/13, 22/13], [-2/13, 16/13, 19/13, -8/13], [46/13, 22/13, -8/13, -11/13]], [[-8/13, 46/13, -14/13, -2/13], [46/13, -11/13, 22/13, -8/13], [-14/13, 22/13, -5/13, 16/13], [-2/13, -8/13, 16/13, 19/13]]]"
11a_14,"[[[2, 2, -6, 2], [2, -2, 2, -2], [-6, 2, 2, -2], [2, -2, -2, 2]], [[2, 2, 2, -6], [2, 2, -2, -2], [2, -2, -2, 2], [-6, -2, 2, 2]], [[2, -6, 2, 2], [-6, 2, -2, 2], [2, -2, 2, -2], [2, 2, -2, -2]]]"
11a_16,"[[[12, -6, 2, -2], [-6, 7, -4, 0], [2, -4, 5, -2], [-2, 0, -2, 3]], [[12, -2, -6, 2], [-2, 3, 0, -2], [-6, 0, 7, -4], [2, -2, -4, 5]], [[12, 2, -2, -6], [2, 5, -2, -4], [-2, -2, 3, 0], [-6, -4, 0, 7]]]"
11a_34,"[[[16, -2, -10, 2], [-2, 3, 0, -4], [-10, 0, 9, -6], [2, -4, -6, 7]], [[16, 2, -2, -10], [2, 7, -4, -6], [-2, -4, 3, 0], [-10, -6, 0, 9]], [[16, -10, 2, -2], [-10, 9, -6, 0], [2, -6, 7, -4], [-2, 0, -4, 3]]]"
11a_49,"[[[14, 6, -2, -14], [6, 6, -4, -8], [-2, -4, 0, 2], [-14, -8, 2, 10]], [[14, -14, 6, -2], [-14, 10, -8, 2], [6, -8, 6, -4], [-2, 2, -4, 0]], [[14, -2, -14, 6], [-2, 0, 2, -4], [-14, 2, 10, -8], [6, -4, -8, 6]]]"
11a_66,"[[[-10, -2, 14, -6], [-2, 2, -4, 4], [14, -4, -8, 6], [-6, 4, 6, -6]], [[-10, -6, -2, 14], [-6, -6, 4, 6], [-2, 4, 2, -4], [14, 6, -4, -8]], [[-10, 14, -6, -2], [14, -8, 6, -4], [-6, 6, -6, 4], [-2, -4, 4, 2]]]"
11a_86,"[[[18, -2, -18, 10], [-2, 0, 4, -4], [-18, 4, 14, -10], [10, -4, -10, 8]], [[18, 10, -2, -18], [10, 8, -4, -10], [-2, -4, 0, 4], [-18, -10, 4, 14]], [[18, -18, 10, -2], [-18, 14, -10, 4], [10, -10, 8, -4], [-2, 4, -4, 0]]]"
11a_89,"[[[10, -2, 2, -6], [-2, 6, -4, -2], [2, -4, 2, 0], [-6, -2, 0, 4]], [[10, -6, -2, 2], [-6, 4, -2, 0], [-2, -2, 6, -4], [2, 0, -4, 2]], [[10, 2, -6, -2], [2, 2, 0, -4], [-6, 0, 4, -2], [-2, -4, -2, 6]]]"
11a_98,"[[[4, 6, -2, -6], [6, 1, 0, -4], [-2, 0, -1, 2], [-6, -4, 2, 5]], [[4, -6, 6, -2], [-6, 5, -4, 2], [6, -4, 1, 0], [-2, 2, 0, -1]], [[4, -2, -6, 6], [-2, -1, 2, 0], [-6, 2, 5, -4], [6, 0, -4, 1]]]"
11a_119,"[[[-22, -10, 6, 14], [-10, -8, 2, 10], [6, 2, -4, -2], [14, 10, -2, -16]], [[-22, 14, -10, 6], [14, -16, 10, -2], [-10, 10, -8, 2], [6, -2, 2, -4]], [[-22, 6, 14, -10], [6, -4, -2, 2], [14, -2, -16, 10], [-10, 2, 10, -8]]]"
11a_121,"[[[30, 14, -2, -26], [14, 14, -6, -14], [-2, -6, 2, 6], [-26, -14, 6, 22]], [[30, -26, 14, -2], [-26, 22, -14, 6], [14, -14, 14, -6], [-2, 6, -6, 2]], [[30, -2, -26, 14], [-2, 2, 6, -6], [-26, 6, 22, -14], [14, -6, -14, 14]]]"
11a_125,"[[[-24/13, -6/13, -18/13, 10/13], [-6/13, -21/13, 2/13, -4/13], [-18/13, 2/13, -7/13, -12/13], [10/13, -4/13, -12/13, -15/13]], [[-24/13, 10/13, -6/13, -18/13], [10/13, -15/13, -4/13, -12/13], [-6/13, -4/13, -21/13, 2/13], [-18/13, -12/13, 2/13, -7/13]], [[-24/13, -18/13, 10/13, -6/13], [-18/13, -7/13, -12/13, 2/13], [10/13, -12/13, -15/13, -4/13], [-6/13, 2/13, -4/13, -21/13]]]"
11a_138,"[[[-4, 6, -6, 2], [6, -5, 4, -2], [-6, 4, -1, 0], [2, -2, 0, 1]], [[-4, 2, 6, -6], [2, 1, -2, 0], [6, -2, -5, 4], [-6, 0, 4, -1]], [[-4, -6, 2, 6], [-6, -1, 0, 4], [2, 0, 1, -2], [6, 4, -2, -5]]]"
11a_156,"[[[-8, -6, 2, 10], [-6, -3, 2, 6], [2, 2, 1, -2], [10, 6, -2, -7]], [[-8, 10, -6, 2], [10, -7, 6, -2], [-6, 6, -3, 2], [2, -2, 2, 1]], [[-8, 2, 10, -6], [2, 1, -2, 2], [10, -2, -7, 6], [-6, 2, 6, -3]]]"
11a_158,"[[[-276/127, -10/127, -726/127, 874/127], [-10/127, -501/127, 432/127, 74/127], [-726/127, 432/127, 299/127, -368/127], [874/127, 74/127, -368/127, -143/127]], [[-276/127, 874/127, -10/127, -726/127], [874/127, -143/127, 74/127, -368/127], [-10/127, 74/127, -501/127, 432/127], [-726/127, -368/127, 432/127, 299/127]], [[-276/127, -726/127, 874/127, -10/127], [-726/127, 299/127, -368/127, 432/127], [874/127, -368/127, -143/127, 74/127], [-10/127, 432/127, 74/127, -501/127]]]"
11a_163,"[[[106/13, 10/13, -6/13, -70/13], [10/13, 50/13, -30/13, -38/13], [-6/13, -30/13, 18/13, 2/13], [-70/13, -38/13, 2/13, 58/13]], [[106/13, -70/13, 10/13, -6/13], [-70/13, 58/13, -38/13, 2/13], [10/13, -38/13, 50/13, -30/13], [-6/13, 2/13, -30/13, 18/13]], [[106/13, -6/13, -70/13, 10/13], [-6/13, 18/13, 2/13, -30/13], [-70/13, 2/13, 58/13, -38/13], [10/13, -30/13, -38/13, 50/13]]]"
11a_175,"[[[-6, -2, 6, -2], [-2, 0, -2, 2], [6, -2, -4, 2], [-2, 2, 2, -4]], [[-6, -2, -2, 6], [-2, -4, 2, 2], [-2, 2, 0, -2], [6, 2, -2, -4]], [[-6, 6, -2, -2], [6, -4, 2, -2], [-2, 2, -4, 2], [-2, -2, 2, 0]]]"
